system:index,ALAND,AWATER,COMID,DIVISION,EVENTDATE,EventType,FEATURECLA,FEATURECOM,FEATUREDET,FLComID,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,Measure,NAME,Offset,REACHCODE,REACHRESOL,REACHSMDAT,REGION,SOURCE_DAT,SOURCE_FEA,SOURCE_ORI,STATEFP,STATENS,STUSPS,distance,imp_nlcd_2011,.geo
00000000000000006953,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657885,22340047,A,51,+37.5222512,-078.6681938,00,G4000,54.18197,Virginia,0.0,02070010000477,Medium,,3,,01657885,"USGS, Water Resources Division",51,01779803,VA,0.0,50.35606384277344,"{""type"":""Point"",""coordinates"":[-77.28711484009064,38.644496059896625]}"
00000000000000006954,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=0163626650,8446278,A,51,+37.5222512,-078.6681938,00,G4000,31.29038,Virginia,0.0,02070007000103,Medium,,3,,0163626650,"USGS, Water Resources Division",51,01779803,VA,0.0,1.7233859300613403,"{""type"":""Point"",""coordinates"":[-78.12875678662539,38.935737786099324]}"
00000000000000006955,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01620500,5909157,A,51,+37.5222512,-078.6681938,00,G4000,9.42584,Virginia,0.0,02070005000066,Medium,,3,,01620500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.0691058561205864,"{""type"":""Point"",""coordinates"":[-79.23945197252294,38.335444684086674]}"
00000000000000006956,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02025500,8550147,A,51,+37.5222512,-078.6681938,00,G4000,37.9129,Virginia,0.0,02080203002522,Medium,,3,,02025500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.6260472536087036,"{""type"":""Point"",""coordinates"":[-79.26200610565128,37.502096665518]}"
00000000000000006957,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02026500,8545615,A,51,+37.5222512,-078.6681938,00,G4000,4.75405,Virginia,0.0,02080203000258,Medium,,3,,02026500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.24009673297405243,"{""type"":""Point"",""coordinates"":[-78.98635785583042,37.753786165376596]}"
00000000000000006958,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011460,8520739,A,51,+37.5222512,-078.6681938,00,G4000,77.83181,Virginia,0.0,02080201000217,Medium,,3,,02011460,"USGS, Water Resources Division",51,01779803,VA,0.0,0.061336107552051544,"{""type"":""Point"",""coordinates"":[-79.7672713051183,38.245094378542426]}"
00000000000000006959,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02024300,8539853,A,51,+37.5222512,-078.6681938,00,G4000,98.07394,Virginia,0.0,02080202000209,Medium,,3,,02024300,"USGS, Water Resources Division",51,01779803,VA,0.0,0.47179025411605835,"{""type"":""Point"",""coordinates"":[-79.43391336946372,37.686253079922714]}"
0000000000000000695a,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01654500,22340329,A,51,+37.5222512,-078.6681938,00,G4000,11.02757,Virginia,0.0,02070010000402,Medium,,3,,01654500,"USGS, Water Resources Division",51,01779803,VA,0.0,14.712493896484375,"{""type"":""Point"",""coordinates"":[-77.23517523102011,38.81071796986474]}"
0000000000000000695b,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041500,8609035,A,51,+37.5222512,-078.6681938,00,G4000,59.24887,Virginia,0.0,02080207010689,Medium,,3,,02041500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.5633037090301514,"{""type"":""Point"",""coordinates"":[-77.53807750647962,37.22660894333744]}"
0000000000000000695c,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011400,8520617,A,51,+37.5222512,-078.6681938,00,G4000,66.84921,Virginia,0.0,02080201000203,Medium,,3,,02011400,"USGS, Water Resources Division",51,01779803,VA,0.0,0.1842598021030426,"{""type"":""Point"",""coordinates"":[-79.88187020219185,38.04211163949009]}"
0000000000000000695d,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01658698,4529603,A,51,+37.5222512,-078.6681938,00,G4000,55.02395,Virginia,0.0,02070011000909,Medium,,3,,01658698,"USGS, Water Resources Division",51,01779803,VA,0.0,14.704883575439453,"{""type"":""Point"",""coordinates"":[-77.32254685706133,38.53410655421831]}"
0000000000000000695e,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01621410,5908205,A,51,+37.5222512,-078.6681938,00,G4000,52.08246,Virginia,0.0,02070005000501,Medium,,3,,01621410,"USGS, Water Resources Division",51,01779803,VA,0.0,37.7215690612793,"{""type"":""Point"",""coordinates"":[-78.88731230323128,38.42239269552716]}"
0000000000000000695f,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01659500,4529237,A,51,+37.5222512,-078.6681938,00,G4000,23.27723,Virginia,0.0,02070011000904,Medium,,3,,01659500,"USGS, Water Resources Division",51,01779803,VA,30.0,0.009923604317009449,"{""type"":""Polygon"",""coordinates"":[[[-77.42544061386958,38.55748154266994],[-77.42561703674677,38.557463619796195],[-77.42578174685565,38.557411041080435],[-77.42592380909073,38.55732729723578],[-77.42603379202706,38.55721794802005],[-77.42610439408047,38.55709025310424],[-77.42613092823589,38.556952690085446],[-77.42611163316684,38.55681439164941],[-77.42604779010352,38.55668453925385],[-77.42594363770758,38.55657175358746],[-77.42580609062198,38.5564835222695],[-77.4256442803945,38.55642570278019],[-77.42546894925738,38.55640213361489],[-77.42529173700677,38.556414379470596],[-77.42512440831301,38.556461627376265],[-77.4249780717436,38.556540740660374],[-77.42486244232964,38.55664646717433],[-77.42478519661948,38.55677178795201],[-77.42475146303074,38.556908383165165],[-77.42476348133843,38.55704718444695],[-77.42482045391617,38.557178976920895],[-77.42491859862298,38.557295010969845],[-77.42505139984182,38.55738758312937],[-77.4252100410178,38.557450547536405],[-77.42538398998715,38.55747972397248],[-77.42544061386958,38.55748154266994]]]}"
00000000000000006960,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02027000,8547581,A,51,+37.5222512,-078.6681938,00,G4000,10.88704,Virginia,0.0,02080203000245,Medium,,3,,02027000,"USGS, Water Resources Division",51,01779803,VA,0.0,0.30339255928993225,"{""type"":""Point"",""coordinates"":[-78.9814439264695,37.71521940036567]}"
00000000000000006961,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02034000,8568309,A,51,+37.5222512,-078.6681938,00,G4000,37.61221,Virginia,0.0,02080204000020,Medium,,3,,02034000,"USGS, Water Resources Division",51,01779803,VA,0.0,2.254837989807129,"{""type"":""Point"",""coordinates"":[-78.26642261344841,37.85754944688945]}"
00000000000000006962,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671020,8505740,A,51,+37.5222512,-078.6681938,00,G4000,46.49586,Virginia,0.0,02080106000142,Medium,,3,,01671020,"USGS, Water Resources Division",51,01779803,VA,0.0,0.7023178935050964,"{""type"":""Point"",""coordinates"":[-77.42765232799209,37.850165175545]}"
00000000000000006963,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01653000,22340339,A,51,+37.5222512,-078.6681938,00,G4000,81.62099,Virginia,0.0,02070010000109,Medium,,3,,01653000,"USGS, Water Resources Division",51,01779803,VA,30.0,27.508378982543945,"{""type"":""Polygon"",""coordinates"":[[[-77.10966937276982,38.807106478741105],[-77.10984641212576,38.80708855586617],[-77.11001169778294,38.80703597714716],[-77.11015425642357,38.806952233298034],[-77.11026462366594,38.80684288407778],[-77.11033547241304,38.806715189158595],[-77.1103620992743,38.806577626138434],[-77.11034273677161,38.80643932770339],[-77.11027867061524,38.80630947531095],[-77.11017415428009,38.80619668964897],[-77.11003612657167,38.806108458335565],[-77.10987375094516,38.806050638849776],[-77.10969780716688,38.806027069686024],[-77.10951997570251,38.806039315540914],[-77.10935206232811,38.80608656344361],[-77.10920521442505,38.806165676723374],[-77.10908918097013,38.806271403232735],[-77.109011665336,38.806396724006774],[-77.10897781386231,38.80653331921821],[-77.10898987415325,38.80667212050062],[-77.10904704579845,38.80680391297739],[-77.10914553344361,38.80691994703061],[-77.10927879870569,38.80701251919475],[-77.10943799422206,38.807075483605544],[-77.10961255102505,38.80710466004352],[-77.10966937276982,38.807106478741105]]]}"
00000000000000006964,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02024750,8549979,A,51,+37.5222512,-078.6681938,00,G4000,95.6939,Virginia,0.0,02080203000484,Medium,,3,,02024750,"USGS, Water Resources Division",51,01779803,VA,0.0,0.6353590488433838,"{""type"":""Point"",""coordinates"":[-79.3768101213733,37.57780328320277]}"
00000000000000006965,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01658480,4529583,A,51,+37.5222512,-078.6681938,00,G4000,0.74373,Virginia,0.0,02070011000288,Medium,,3,,01658480,"USGS, Water Resources Division",51,01779803,VA,0.0,0.9182380437850952,"{""type"":""Point"",""coordinates"":[-77.3471165038658,38.57283830596826]}"
00000000000000006966,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01628500,5908723,A,51,+37.5222512,-078.6681938,00,G4000,93.55134,Virginia,0.0,02070005000021,Medium,,3,,01628500,"USGS, Water Resources Division",51,01779803,VA,0.0,2.863541603088379,"{""type"":""Point"",""coordinates"":[-78.7545648648702,38.32218777665487]}"
00000000000000006967,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01655500,22339377,A,51,+37.5222512,-078.6681938,00,G4000,96.96645,Virginia,0.0,02070010000294,Medium,,3,,01655500,"USGS, Water Resources Division",51,01779803,VA,0.0,1.2738398313522339,"{""type"":""Point"",""coordinates"":[-77.78813943445581,38.74048712827347]}"
00000000000000006968,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674160,8492854,A,51,+37.5222512,-078.6681938,00,G4000,25.74271,Virginia,0.0,02080105000325,Medium,,3,,01674160,"USGS, Water Resources Division",51,01779803,VA,0.0,0.2952062487602234,"{""type"":""Point"",""coordinates"":[-77.53858584399971,37.969183041761575]}"
00000000000000006969,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01656000,22339947,A,51,+37.5222512,-078.6681938,00,G4000,83.13461,Virginia,0.0,02070010000272,Medium,,3,,01656000,"USGS, Water Resources Division",51,01779803,VA,30.0,1.8856889605522156,"{""type"":""Polygon"",""coordinates"":[[[-77.62568546487668,38.63747335646713],[-77.62586208447041,38.63745543359301],[-77.62602697823503,38.6374028548762],[-77.62616919887165,38.637319111030116],[-77.62627930443888,38.63720976181295],[-77.62634998521152,38.63708206689605],[-77.6263765489491,38.636944503876826],[-77.6263572323622,38.636806205441104],[-77.62629331811054,38.636676353046546],[-77.62618904958266,38.63656356738156],[-77.62605134913177,38.63647533606507],[-77.62588935848711,38.63641751657688],[-77.62571383185804,38.636393947412074],[-77.62553642201816,38.63640619326752],[-77.62536890675455,38.63645344117223],[-77.62522240702009,38.63653255445496],[-77.62510664867786,38.63663828096744],[-77.62502931683576,38.63676360174395],[-77.6249955456303,38.63690019695655],[-77.62500757733471,38.63703899823855],[-77.62506461343429,38.637170790713384],[-77.6251628675717,38.63728682476371],[-77.62529581686536,38.637379396924715],[-77.62545463492971,38.637442361332944],[-77.62562877785697,38.63747153776963],[-77.62568546487668,38.63747335646713]]]}"
0000000000000000696a,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01656960,22340341,A,51,+37.5222512,-078.6681938,00,G4000,79.67156,Virginia,0.0,02070010000155,Medium,,3,,01656960,"USGS, Water Resources Division",51,01779803,VA,30.0,24.438920974731445,"{""type"":""Polygon"",""coordinates"":[[[-77.46537186380318,38.82179921671211],[-77.46554893968379,38.82178129383711],[-77.46571425944059,38.8217287151179],[-77.46585684749184,38.82164497126852],[-77.46596723750328,38.821535622047996],[-77.46603810086629,38.8214079271286],[-77.4660647332201,38.82127036410836],[-77.46604536672218,38.82113206567338],[-77.46598128734816,38.82100221328112],[-77.46587674945062,38.8208894276194],[-77.46573869326666,38.82080119630627],[-77.46557628414182,38.82074337682068],[-77.46540030406626,38.82071980765702],[-77.46522243591521,38.82073205351187],[-77.46505448790015,38.82077930141438],[-77.46490760970198,38.820858414693895],[-77.46479155230875,38.82096414120298],[-77.46471402068241,38.82108946197681],[-77.46468016222434,38.821226057188134],[-77.4646922250027,38.821364858470595],[-77.46474940844206,38.821496650947516],[-77.46484791640538,38.821612685001],[-77.46498120916071,38.82170525716541],[-77.4651404375202,38.82176822157643],[-77.46531503033563,38.82179739801451],[-77.46537186380318,38.82179921671211]]]}"
0000000000000000696b,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02020500,8538663,A,51,+37.5222512,-078.6681938,00,G4000,58.05827,Virginia,0.0,02080202000162,Medium,,3,,02020500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.07819634675979614,"{""type"":""Point"",""coordinates"":[-79.49391057413784,37.98809408932908]}"
0000000000000000696c,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01658500,4529107,A,51,+37.5222512,-078.6681938,00,G4000,88.5222,Virginia,0.0,02070011000919,Medium,,3,,01658500,"USGS, Water Resources Division",51,01779803,VA,30.0,0.7107298374176025,"{""type"":""Polygon"",""coordinates"":[[[-77.42935124549345,38.58778113432788],[-77.42952774279159,38.587763211453996],[-77.42969252238032,38.58771063273784],[-77.42983464454122,38.58762688889265],[-77.42994467387074,38.58751753967636],[-77.43001530570487,38.587389844760146],[-77.4300418510517,38.587252281741186],[-77.43002254784209,38.587113983305265],[-77.42995867784711,38.586984130910096],[-77.42985448151661,38.58687134524423],[-77.42971687641052,38.58678311392682],[-77.42955499792838,38.58672529443793],[-77.42937959283358,38.58670172527283],[-77.42920230583184,38.58671397112844],[-77.42903490655577,38.58676121903373],[-77.42888850825847,38.58684033231732],[-77.42877283006892,38.58694605883072],[-77.42869555177369,38.587071379607956],[-77.42866180395394,38.58720797482092],[-77.42867382732983,38.58734677610278],[-77.42873082393888,38.58747856857705],[-77.428829010045,38.587594602626524],[-77.42896186728288,38.58768717478661],[-77.4291205753785,38.58775013919409],[-77.42929459772519,38.5877793156304],[-77.42935124549345,38.58778113432788]]]}"
0000000000000000696d,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02027500,8549853,A,51,+37.5222512,-078.6681938,00,G4000,60.05744,Virginia,0.0,02080203000283,Medium,,3,,02027500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.20613239705562592,"{""type"":""Point"",""coordinates"":[-79.02760008147374,37.70254217607083]}"
0000000000000000696e,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01644295,4509212,A,51,+37.5222512,-078.6681938,00,G4000,36.41086,Virginia,0.0,02070008000592,Medium,,3,,01644295,"USGS, Water Resources Division",51,01779803,VA,30.0,41.77228927612305,"{""type"":""Polygon"",""coordinates"":[[[-77.36773092803587,38.95331594318153],[-77.36790833204627,38.953298020305894],[-77.36807395814705,38.95324544158497],[-77.36821681041737,38.95316169773321],[-77.3683274049813,38.9530523485103],[-77.36839839965062,38.952924653589115],[-77.36842508134842,38.95278709056815],[-77.36840567895797,38.952648792133694],[-77.36834148083942,38.952518939743086],[-77.36823674922994,38.952406154083704],[-77.3680984372275,38.95231792277299],[-77.36793572716078,38.952260103289255],[-77.36775942099808,38.95223653412643],[-77.3675812232615,38.95224877998084],[-77.36741296404165,38.952296027881786],[-77.36726581367871,38.95237514115899],[-77.3671495412288,38.95248086766564],[-77.36707186593149,38.95260618843754],[-77.36703794472743,38.952742783647956],[-77.36705002985195,38.952881584930736],[-77.3671073192479,38.95301337740916],[-77.36720600974513,38.953129411464914],[-77.36733954949422,38.95322198363177],[-77.36749907290948,38.95328494804477],[-77.36767398925322,38.95331412448386],[-77.36773092803587,38.95331594318153]]]}"
0000000000000000696f,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02017500,8525659,A,51,+37.5222512,-078.6681938,00,G4000,43.14458,Virginia,0.0,02080201000418,Medium,,3,,02017500,"USGS, Water Resources Division",51,01779803,VA,30.0,0.26265251636505127,"{""type"":""Polygon"",""coordinates"":[[[-80.10641269483916,37.50687274347583],[-80.10658660528482,37.50685482060701],[-80.10674896977235,37.50680224190468],[-80.10688900892887,37.5067184980785],[-80.10699742564296,37.50660914888144],[-80.1070670223071,37.506481453979625],[-80.10709317864396,37.5063438909665],[-80.10707415839744,37.506205592526314],[-80.1070112245398,37.506075740117886],[-80.10690855536176,37.50596295443326],[-80.10677296703307,37.505874723096454],[-80.10661346106426,37.505816903592624],[-80.10644062671906,37.505793334420915],[-80.1062659380467,37.50580558027998],[-80.10610099219288,37.505852828197916],[-80.10595673954109,37.50593194150001],[-80.10584275677807,37.50603766803294],[-80.10576661113085,37.50616298882565],[-80.10573335797686,37.50629958404597],[-80.10574520518347,37.50643838532517],[-80.1058013664705,37.506570177787445],[-80.10589811354724,37.506686211818725],[-80.10602902357866,37.50677878395915],[-80.10618540556513,37.50684174835067],[-80.10635687733578,37.506870924778866],[-80.10641269483916,37.50687274347583]]]}"
00000000000000006970,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657895,4528979,A,51,+37.5222512,-078.6681938,00,G4000,58.15169,Virginia,0.0,02070011000275,Medium,,3,,01657895,"USGS, Water Resources Division",51,01779803,VA,0.0,6.102622985839844,"{""type"":""Point"",""coordinates"":[-77.37166831426607,38.616573169100135]}"
00000000000000006971,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038830,8610245,A,51,+37.5222512,-078.6681938,00,G4000,50.46875,Virginia,0.0,02080207000236,Medium,,3,,02038830,"USGS, Water Resources Division",51,01779803,VA,0.0,0.1861114501953125,"{""type"":""Point"",""coordinates"":[-78.64570037175137,37.36929125884436]}"
00000000000000006972,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02032400,8566657,A,51,+37.5222512,-078.6681938,00,G4000,94.7678,Virginia,0.0,02080204000103,Medium,,3,,02032400,"USGS, Water Resources Division",51,01779803,VA,0.0,0.32251664996147156,"{""type"":""Point"",""coordinates"":[-78.53859722354863,38.15478420490769]}"
00000000000000006973,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038000,10067059,A,51,+37.5222512,-078.6681938,00,G4000,72.50714,Virginia,0.0,02080206000168,Medium,,3,,02038000,"USGS, Water Resources Division",51,01779803,VA,42.42640687119285,13.280417442321777,"{""type"":""Polygon"",""coordinates"":[[[-77.52243497998414,37.44474443454206],[-77.52262623772211,37.44472649878028],[-77.52280696878498,37.44467367866545],[-77.52296722592011,37.44458888137204],[-77.52309818881727,37.44447677405873],[-77.52319264958196,37.4443435269766],[-77.52324540943802,37.44419647384868],[-77.52325356482648,37.44404370821777],[-77.52321666716148,37.443893637983024],[-77.52313674746092,37.443754522645484],[-77.52301820450946,37.443634018731665],[-77.52286756272026,37.44353875841252],[-77.5226931130314,37.44347398450562],[-77.52250445660353,37.443443261944516],[-77.52231197643046,37.44344828159038],[-77.52212626593538,37.44348876717977],[-77.5219575459904,37.4435624905281],[-77.52181510243209,37.44366539415221],[-77.52170677502058,37.44379181456576],[-77.52163852596158,37.44393479396217],[-77.52161411173799,37.444086463135555],[-77.5216348763173,37.44423847456942],[-77.52169967712564,37.444382461860044],[-77.52180494787552,37.444510500190255],[-77.52194489480108,37.44461554250898],[-77.52211181551091,37.44469180740701],[-77.52229652291425,37.444735097336554],[-77.52243497998414,37.44474443454206]]]}"
00000000000000006974,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01638350,4505894,A,51,+37.5222512,-078.6681938,00,G4000,41.77113,Virginia,0.0,02070008000144,Medium,,3,,01638350,"USGS, Water Resources Division",51,01779803,VA,0.0,2.202101469039917,"{""type"":""Point"",""coordinates"":[-77.61623217064339,39.191328999380076]}"
00000000000000006975,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671500,8502714,A,51,+37.5222512,-078.6681938,00,G4000,90.59411,Virginia,0.0,02080106000656,Medium,,3,,01671500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.35496217012405396,"{""type"":""Point"",""coordinates"":[-78.18998916229131,38.03166842482301]}"
00000000000000006976,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01628060,5908597,A,51,+37.5222512,-078.6681938,00,G4000,11.02878,Virginia,0.0,02070005000338,Medium,,3,,01628060,"USGS, Water Resources Division",51,01779803,VA,30.0,0.011367673054337502,"{""type"":""Polygon"",""coordinates"":[[[-78.74783162227949,38.251422223666864],[-78.74800729967302,38.25140430079456],[-78.74817131379383,38.25135172208275],[-78.74831277574512,38.25126797824354],[-78.74842229395512,38.251158629033306],[-78.74849259769148,38.25103093412161],[-78.74851901974135,38.250893371104496],[-78.74849980621714,38.25075507266723],[-78.7484362329315,38.250625220267885],[-78.748332520633,38.250512434596125],[-78.7481955547458,38.25042420327262],[-78.7480344282333,38.25036638377904],[-78.74785983793923,38.25034281461185],[-78.74768337447966,38.25035506046855],[-78.74751675281735,38.250402308377815],[-78.74737103458378,38.250481421667224],[-78.74725589376078,38.25058714818676],[-78.74717897445909,38.25071246896886],[-78.74714538342401,38.25084906418413],[-78.74715735096295,38.250987865465156],[-78.74721408281617,38.25111965793566],[-78.74731181282102,38.25123569197941],[-78.74744405289051,38.25132826413332],[-78.74760202372431,38.251391228535795],[-78.74777523766423,38.25142040496955],[-78.74783162227949,38.251422223666864]]]}"
00000000000000006977,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01664000,8465429,A,51,+37.5222512,-078.6681938,00,G4000,37.68439,Virginia,0.0,02080103000052,Medium,,3,,01664000,"USGS, Water Resources Division",51,01779803,VA,30.0,0.3579809069633484,"{""type"":""Polygon"",""coordinates"":[[[-77.81349388304571,38.53053519500417],[-77.81367023983219,38.53051727213055],[-77.81383488823839,38.530464693415134],[-77.81397689725544,38.53038094957096],[-77.81408683899156,38.53027160035572],[-77.81415741459773,38.530143905440276],[-77.81418393881447,38.53000634242163],[-77.81416465097476,38.52986804398547],[-77.81410083182851,38.529738191589594],[-77.8139967184493,38.52962540592272],[-77.81385922288975,38.52953717460427],[-77.81369747327686,38.52947935511458],[-77.81352220781902,38.529455785949125],[-77.81334506195233,38.52946803180492],[-77.81317779594029,38.52951527971089],[-77.81303151418932,38.52959439299548],[-77.8129159280913,38.52970011950992],[-77.8128387113188,38.52982544028799],[-77.81280499036812,38.529962035501335],[-77.81281700417492,38.53010083678306],[-77.81287395541128,38.530232629256695],[-77.81297206335277,38.53034866330518],[-77.81310481482303,38.53044123546421],[-77.81326339656998,38.53050419987084],[-77.81343728037545,38.530533376306714],[-77.81349388304571,38.53053519500417]]]}"
00000000000000006978,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01679000,9893010,A,51,+37.5222512,-078.6681938,00,G4000,85.31009,Virginia,0.0,02080108000269,Medium,,3,,01679000,"USGS, Water Resources Division",51,01779803,VA,0.0,27.06873321533203,"{""type"":""Point"",""coordinates"":[-76.3629170966524,37.063878509494415]}"
00000000000000006979,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011500,8520755,A,51,+37.5222512,-078.6681938,00,G4000,67.30943,Virginia,0.0,02080201000214,Medium,,3,,02011500,"USGS, Water Resources Division",51,01779803,VA,0.0,0.1395619809627533,"{""type"":""Point"",""coordinates"":[-79.89790512958004,38.06948606085699]}"
0000000000000000697a,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01646305,4508904,A,51,+37.5222512,-078.6681938,00,G4000,26.49788,Virginia,0.0,02070008001427,Medium,,3,,01646305,"USGS, Water Resources Division",51,01779803,VA,0.0,15.655251502990723,"{""type"":""Point"",""coordinates"":[-77.17575325038189,38.95969207695829]}"
0000000000000000697b,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01668800,8479080,A,51,+37.5222512,-078.6681938,00,G4000,20.23601,Virginia,0.0,02080104000263,Medium,,3,,01668800,"USGS, Water Resources Division",51,01779803,VA,0.0,0.15307524800300598,"{""type"":""Point"",""coordinates"":[-76.9541849781372,37.92732991927427]}"
0000000000000000697c,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02037800,10065993,A,51,+37.5222512,-078.6681938,00,G4000,30.4462,Virginia,0.0,02080206000174,Medium,,3,,02037800,"USGS, Water Resources Division",51,01779803,VA,0.0,16.424070358276367,"{""type"":""Point"",""coordinates"":[-77.58842521647409,37.45421037930545]}"
0000000000000000697d,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01624800,5908465,A,51,+37.5222512,-078.6681938,00,G4000,66.01561,Virginia,0.0,02070005000096,Medium,,3,,01624800,"USGS, Water Resources Division",51,01779803,VA,0.0,3.3960628509521484,"{""type"":""Point"",""coordinates"":[-78.99462057008246,38.12849780419783]}"
0000000000000000697e,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01665000,8468769,A,51,+37.5222512,-078.6681938,00,G4000,65.57606,Virginia,0.0,02080103000193,Medium,,3,,01665000,"USGS, Water Resources Division",51,01779803,VA,0.0,0.67400062084198,"{""type"":""Point"",""coordinates"":[-78.04875605462551,38.47787283083372]}"
0000000000000000697f,102254240128,8532012665,0,5,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=01632000,8441037,A,51,+37.5222512,-078.6681938,00,G4000,34.95784,Virginia,0.0,02070006000080,Medium,,3,,01632000,"USGS, Water Resources Division",51,01779803,VA,0.0,0.18302343785762787,"{""type"":""Point"",""coordinates"":[-78.85301289792818,38.637361498211156]}"
